date,news-economic,news-flee,news-food,news-health,news-physical,news-political,trends-economic,trends-physical,trends-political,trends-travel,trends-health,trends-food,buzz-economic,buzz-flee,buzz-food,buzz-health,buzz-physical,buzz-political,events-Events,events-FATALITIES,gdelt-Negative Tone,gdelt-Positive Tone
2022-02-16,2.459392487759231,0.6020599913279624,1.0791812460476247,1.7781512503836436,2.8785217955012063,2.6384892569546374,56.89089112792077,128.54975825842416,143.19999603244432,16.463013318595046,29.00002249512476,43.68080253139002,0.0,0.0,0.6020599913279624,0.0,2.593286067020457,0.6020599913279624,2.9929950984313414,0.0,92563.3658387503,9476.726302523271
2022-02-17,2.0492180226701815,0.0,0.6020599913279624,1.380211241711606,2.5774917998372255,2.709269960975831,55.50266391300792,128.13816266200647,131.48025713780473,17.04733436503978,30.327075732269858,41.57161615504749,0.3010299956639812,0.0,0.47712125471966244,0.0,1.2041199826559248,0.3010299956639812,2.66838591669,0.0,179073.47131534372,8259.727650548472
2022-02-18,0.7781512503836436,0.9030899869919435,0.3010299956639812,0.47712125471966244,1.6812412373755872,1.4771212547196626,51.87399331106727,128.0898476804662,105.6860569027794,17.521705720009688,32.25686160777552,38.30732827816409,0.3010299956639812,0.0,0.0,0.0,0.9030899869919435,1.380211241711606,2.7664128471123997,0.0,199713.3195934271,4620.07852371697
2022-02-19,1.3802112417116061,0.6020599913279624,1.0791812460476247,0.47712125471966244,2.447158031342219,2.225309281725863,46.26279779790271,129.2923958286667,80.99822619295955,17.320311554338833,27.75944733627506,38.35735669569561,0.47712125471966244,0.3010299956639812,0.0,0.0,2.526339277389844,0.0,2.859738566197147,0.9542425094393249,210666.1045875692,2653.0541556133453
2022-02-20,1.2041199826559248,0.7781512503836436,0.9030899869919435,1.0791812460476249,2.5563025007672873,2.760422483423212,51.747665319885215,133.23215495670843,115.32980495558738,16.889523924737034,29.730871386549765,40.29759322548492,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,3.7940695839816327,0.47712125471966244,189855.29637241282,5046.979581691152
2022-02-21,1.1760912590556813,0.7781512503836436,0.7781512503836436,0.9030899869919435,1.806179973983887,1.7323937598229684,53.94339410801169,129.58280281336846,146.30897834005705,17.173796856169687,31.89863364995365,38.532453828604616,0.0,0.3010299956639812,0.3010299956639812,0.0,1.9444826721501687,0.6020599913279624,3.166726055580052,1.3222192947339193,273795.4717101128,5087.576495534279
2022-02-22,1.414973347970818,0.6989700043360189,1.0,0.6989700043360189,2.100370545117563,2.401400540781544,52.9964024126235,133.0688946516734,155.18990123500828,18.85374916687169,31.64563761009652,38.900570528232215,1.7781512503836436,0.0,0.0,0.0,1.7481880270062005,1.0791812460476249,3.1245042248342823,1.3222192947339193,427187.03559448326,11795.873455037474
2022-02-23,1.0791812460476249,0.0,0.3010299956639812,0.6020599913279624,1.2304489213782739,1.255272505103306,48.30588228253841,174.26211629349527,165.57532410552437,35.0824889186114,28.41943726127024,31.119162628230228,0.0,0.0,0.0,0.0,3.3197304943302246,0.3010299956639812,2.463892988985907,1.041392685158225,317840.81509516033,11665.91824604862
2022-02-24,1.0791812460476249,0.0,0.47712125471966244,0.6020599913279624,3.0614524790871935,2.8853612200315117,41.34669819702289,249.75341630047507,121.40394178802354,59.47662953572694,24.4169050952066,19.4705313516167,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,6.228769813835369,4.857766573910586,846429.0765928526,9008.826006887153
2022-02-25,1.2304489213782739,0.0,0.8450980400142568,0.6020599913279624,3.795184589682424,3.7024305364455254,43.75361524247692,231.22382720705494,110.44729602232755,38.04870314901478,24.08049357628302,19.02478868054022,0.0,0.0,0.0,0.0,4.015694988526517,0.3010299956639812,5.303040461378255,3.662757831681574,700826.4045039568,12778.195836817666
2022-02-26,1.8061799739838873,0.47712125471966244,1.4471580313422192,0.6020599913279624,3.0453229787866576,3.0681858617461617,36.73690703121801,210.1046080299849,120.80701372893559,25.003259072939834,20.28630429542932,17.015441140602967,1.3222192947339193,0.3010299956639812,1.380211241711606,1.7781512503836436,9.859219160083867,4.497813933401691,5.708957699584578,5.771687408554213,470743.88048721594,10835.14405465134
2022-02-27,1.255272505103306,0.47712125471966244,0.7781512503836436,0.6989700043360189,2.322219294733919,2.322219294733919,34.66325818360696,202.68297671035526,127.01820036363505,17.871393712147512,19.832888444464405,16.7635697462635,1.3010299956639813,0.0,0.9030899869919435,0.3010299956639812,6.751648559115707,3.1795517911651876,5.286007122079474,4.6512780139981444,458190.6852034903,9704.791871038462
2022-02-28,1.5314789170422551,0.6989700043360189,1.380211241711606,0.47712125471966244,2.5705429398818973,2.2095150145426308,40.1620819447235,193.91006535505107,144.34202706465737,23.46554399880251,22.001301872917924,22.517015988787318,0.3010299956639812,0.0,1.3424226808222062,0.8450980400142568,9.662153175152431,4.391993072259713,4.527990589196434,3.569373909615046,468019.83580554574,12261.584840619833
2022-03-01,0.6020599913279624,0.47712125471966244,0.6020599913279624,0.3010299956639812,1.9030899869919438,1.806179973983887,42.39750122112336,213.48891809350727,142.1047560785608,29.6027607461083,22.161675598565637,24.739985150265895,2.8573324964312685,0.0,2.204119982655925,2.041392685158225,8.324288745318192,5.253338005326106,6.157122985685002,5.894997989782071,514018.63780402014,13048.532076617545
2022-03-02,1.9822712330395684,0.9030899869919435,1.7781512503836436,1.0791812460476249,2.936513742478893,2.9242792860618816,43.49744199806123,211.36543663476854,145.83094138169236,27.554065914907085,22.867427131328235,22.787860413914686,2.296665190261531,0.0,0.3010299956639812,0.9542425094393249,8.209274236071776,4.091596620810058,5.286007122079475,5.570781036093494,552627.1793963267,13212.035706708486
2022-03-03,1.9912260756924949,0.7781512503836436,1.7781512503836436,1.0791812460476247,2.421603926869831,2.421603926869831,45.70673719813447,203.94870086706294,139.4826336884295,29.41882449011019,25.333218339818316,24.203556497987098,2.255272505103306,0.6020599913279624,3.2764618041732443,0.3010299956639812,8.666599620243588,4.4239663686802855,4.99370069482035,4.440909082065217,501907.3825711764,13942.467800761891
2022-03-04,1.9242792860618816,0.3010299956639812,1.4771212547196626,1.4313637641589874,2.635483746814912,2.597695185925512,42.5639982611911,193.6827468793707,119.20000597815297,32.82329874724665,25.703623080273196,78.08840568806315,0.0,0.0,1.0791812460476247,0.0,4.015694988526518,3.2425414282983844,5.054613054556888,3.0941215958405612,464252.0641259287,9963.804986356841
2022-03-05,1.9912260756924949,1.4771212547196626,1.4471580313422192,0.9542425094393249,2.681241237375587,2.7671558660821804,41.33669413836399,186.6810981378431,112.5293869042006,33.048499390055795,24.07995017198897,25.334331294657673,0.0,0.3010299956639812,0.6989700043360189,0.0,7.096778801511781,4.096005739715113,4.832508912706237,4.658812431895401,405747.17832188675,8545.14080658959
2022-03-06,0.6020599913279624,0.0,0.9030899869919435,0.3010299956639812,1.9084850188786497,1.9084850188786497,41.02903121423954,183.94495552052203,108.44524980053998,29.104750102661356,21.8922464487489,23.61144405441899,0.6020599913279624,0.0,0.0,0.0,2.5563025007672873,1.0791812460476249,5.209949092021949,5.062581984228163,412436.01609783486,8055.439937251336
2022-03-07,2.7323937598229686,0.9542425094393249,2.2833012287035497,1.6020599913279625,4.1205739312058505,3.8987251815894934,41.74685937200137,168.4075071054391,99.03593506391658,22.652968184725403,21.342733470356585,22.431998667237966,2.20682587603185,0.0,2.0681858617461613,0.0,5.891827262280744,2.61066016308988,5.25583913087662,5.13044956491801,488242.61787178245,13618.755833347734
2022-03-08,2.1583624920952498,2.03342375548695,1.7781512503836436,0.9030899869919436,3.760422483423212,3.5153438930883807,42.12384153604221,162.4200597472353,98.442654740521,20.51084166943795,22.295324586914507,22.108807323685745,1.0791812460476249,1.2041199826559248,1.8195439355418686,0.0,8.590744567774449,2.6589648426644352,5.92551835817743,5.584018962976278,432303.98609276337,12286.220251161465
2022-03-09,1.380211241711606,0.7781512503836436,1.2041199826559248,0.6020599913279624,2.8785217955012063,2.681241237375587,46.34296516152824,167.66218435658425,111.1769345792691,20.201651394950268,24.556515919293886,22.95964359791079,2.3802112417116064,0.0,0.47712125471966244,0.0,5.981728025361616,0.47712125471966244,5.367281357632943,4.132515834912638,422818.3847874842,11793.755978734362
2022-03-10,1.1461280356782382,0.6989700043360189,0.9542425094393249,1.1760912590556813,2.225309281725863,2.1583624920952498,51.76110344651744,176.53934723763916,109.58236315574892,22.799835957718336,24.67736889320188,25.349691408584757,1.8195439355418686,1.6020599913279625,1.6434526764861874,0.0,7.485762299332949,2.5465426634781307,4.771146348814985,4.814300880129497,390888.1480091482,12007.29240194198
2022-03-11,2.2833012287035497,0.3010299956639812,1.8573324964312685,1.954242509439325,2.9822712330395684,2.9822712330395684,49.7980558359213,170.43265170764377,101.88381963952614,23.14624722324181,21.790959138972347,27.535893174879636,1.4471580313422192,0.0,1.7160033436347992,0.0,8.294269977721985,2.6074550232146687,6.028180700074578,4.343211590179747,358357.431550632,10055.102677575846
2022-03-12,3.2764618041732443,1.6812412373755872,3.24551266781415,2.079181246047625,4.621176281775035,4.577491799837225,42.90737186315667,182.5921950096993,104.29848106021555,21.44287467349244,21.516386599411966,27.833526582717795,1.380211241711606,0.6989700043360189,4.144013465786199,0.3010299956639812,4.670987603010034,2.7323937598229686,4.951104277929998,3.8273692730538253,318345.267769672,6327.887933531985
2022-03-13,1.8573324964312685,0.6020599913279624,1.380211241711606,1.0791812460476249,3.0236639181977933,2.658964842664435,47.79348165850193,192.31581748437316,120.68517097892828,18.921991269303923,24.154414336189898,28.521678480663482,3.6982745766743674,0.6020599913279624,2.760422483423212,0.0,7.93325086202472,2.577491799837225,5.310650836478306,6.811690802293597,403967.47784818447,5996.556279267107
2022-03-14,1.7781512503836436,1.0791812460476249,1.3979400086720377,0.9030899869919435,2.424881636631067,2.255272505103306,53.160475413675435,175.25601683971902,123.13036947348678,20.235610573963235,27.03789122611509,32.03167684504354,1.9242792860618816,0.0,1.6901960800285136,0.6020599913279624,6.205130711756087,1.7781512503836436,5.5086105104294125,6.950456377649344,444384.9671790993,9018.166067158027
2022-03-15,1.2041199826559248,0.47712125471966244,0.9030899869919435,0.47712125471966244,1.7781512503836436,1.7323937598229686,51.65568731748738,172.30859360136787,140.55718745425406,19.861074048531236,26.208495768726227,34.69209124176964,0.9030899869919436,0.6020599913279624,0.47712125471966244,2.8937617620579434,5.703545860310656,2.03342375548695,5.256236533205923,6.447561737516102,374142.82910283026,15086.909737711765
2022-03-16,0.6020599913279624,0.3010299956639812,0.9542425094393249,0.7781512503836436,1.505149978319906,1.6812412373755872,50.977901322449725,170.70453435466936,142.55439892340175,18.51034789628894,23.691780838172484,34.67112077415276,0.8450980400142568,0.0,0.0,0.7781512503836436,5.178999955662856,4.295347148333618,5.668311353296924,5.036213562394563,348944.5952981527,13278.100662679055
2022-03-17,1.7323937598229686,0.3010299956639812,1.0,1.0,2.651278013998144,2.7024305364455254,50.32225154755138,166.74688156655628,121.81940684805585,18.318277289378543,22.115438716057525,32.296221659605536,0.7781512503836436,0.3010299956639812,1.8195439355418686,0.0,5.085347671533056,3.209515014542631,5.213995616368085,3.9013493254156426,351443.7736001424,11597.635466373255
2022-03-18,2.789580712164425,1.0791812460476249,1.954242509439325,2.577491799837225,4.039176084376041,3.926753905189737,49.6542603047713,172.0165248456767,103.98457254749448,18.749556190646747,22.621836805189677,31.487722689521732,0.6020599913279624,0.0,0.47712125471966244,0.0,3.3044905277734875,0.6020599913279624,5.5202791107638935,5.288696260590256,298090.47741164087,9538.72562695197
2022-03-19,0.6989700043360189,0.3010299956639812,1.0,1.0,2.4471580313422194,1.9822712330395684,43.041418924877064,166.83407300254174,93.62864843782546,17.565651335819872,22.19725992092633,31.356651083307604,1.4771212547196624,0.0,0.3010299956639812,1.0791812460476247,6.901957173735875,2.778151250383644,4.440909082065218,4.1673173347481764,249459.29615965852,6384.8035774024265
2022-03-20,1.380211241711606,0.6020599913279624,0.6020599913279624,1.380211241711606,2.0492180226701815,2.0492180226701815,47.132222182463394,161.27082929385352,104.64414133292776,17.907707635969928,23.41958231734761,34.44078893365701,1.8920946026904804,0.0,0.7781512503836436,0.47712125471966244,5.623745343543668,2.4345689040341987,4.617754979854481,4.343053922912849,237141.91221975014,5547.153095375498
2022-03-21,2.0492180226701815,0.7781512503836436,1.9030899869919435,0.9542425094393249,2.4471580313422194,2.334453751150931,49.683541135164575,164.59776064504157,120.5100008457525,17.34743072934689,23.595127659375255,36.660152131860755,2.0569048513364727,1.0,0.3010299956639812,0.6020599913279624,5.334453751150931,3.4371160930480786,4.684055016600261,5.020170615359196,327739.7010684552,11973.178913836617
2022-03-22,1.380211241711606,0.0,0.8450980400142568,0.7781512503836436,2.4683473304121573,2.4983105537896004,51.033138134782675,169.15728050472853,123.7032166346137,18.005387894845768,26.258303832508705,37.42950595920339,0.0,0.0,0.0,0.0,0.0,0.0,5.022213851802561,2.255272505103306,329222.644378919,10087.89825131727
2022-03-23,2.1205739312058496,1.1760912590556813,1.6532125137753437,0.7781512503836436,2.7535830588929064,2.6646419755561253,53.70555819345377,166.01840770802013,122.59408875580431,23.53297373770691,27.765719194597267,37.41971019321559,1.7781512503836436,1.1461280356782382,1.5563025007672873,0.7781512503836436,6.139183658739586,2.3010299956639813,4.901087623399948,3.2329961103921536,288296.42949249776,9399.69110863775
2022-03-24,1.845098040014257,1.0,1.255272505103306,1.0791812460476249,2.526339277389844,2.526339277389844,52.148953336509805,170.06128868407745,120.69599587335428,18.516684413158497,25.117012321267197,34.84050662876961,0.0,0.0,0.3010299956639812,0.0,1.380211241711606,0.3010299956639812,4.855591834854967,5.02234587626988,317921.58093708067,7933.390503726621
2022-03-25,1.2041199826559248,0.6020599913279624,1.2041199826559248,0.6020599913279624,2.936513742478893,2.597695185925512,49.29466241110359,169.27170141743915,105.09088754889711,16.782863583447664,23.544794958506596,32.6433305696703,1.7781512503836436,0.0,0.47712125471966244,0.6020599913279624,4.392626616474039,2.3010299956639813,5.1289417978101,4.2068798223063,288973.63354648114,9212.33418049625
2022-03-26,1.7323937598229686,1.0791812460476249,2.079181246047625,0.8450980400142568,3.296665190261531,3.2095150145426308,47.12720577696217,156.4391586742323,91.04862022867266,17.539709719182547,22.90915933405335,33.85020338320428,0.47712125471966244,0.0,3.7065471026403576,1.041392685158225,3.852967691028818,2.789580712164425,4.795184589682424,2.6283889300503116,228827.02179484212,5308.700529838648
2022-03-27,1.7781512503836436,0.7781512503836436,1.380211241711606,0.9542425094393249,2.561101383649056,2.401400540781544,48.447393757501175,156.83911405169306,109.5708379033201,17.10267042877374,23.318154002112372,35.668597857472825,0.9030899869919435,0.7781512503836436,0.6989700043360189,0.3010299956639812,6.561079429746735,3.225309281725863,4.487421211359474,2.482873583608754,213630.37660692856,4704.6207965284175
2022-03-28,1.3010299956639813,0.7781512503836436,1.9084850188786497,0.6020599913279624,3.123851640967086,2.5314789170422554,49.23087368326996,162.8194248315249,127.26848510283276,16.521205017453603,23.856638700723053,36.38692214514485,0.6020599913279624,0.3010299956639812,0.0,0.3010299956639812,3.0982975364946976,1.255272505103306,4.17435059747938,2.6020599913279625,241295.20199953913,7516.204051483496
2022-03-29,2.2304489213782737,1.2041199826559248,1.9912260756924949,1.8573324964312683,3.8061799739838875,3.1595671932336202,56.05564185964411,158.89785661643532,127.76482853367106,17.35747509768508,25.325767594310804,41.933827874069294,0.9030899869919435,0.0,0.9030899869919435,0.0,6.0210155465243504,2.380211241711606,5.044853217267732,2.3692158574101425,248534.27172988697,9039.985615364649
2022-03-30,1.505149978319906,0.9030899869919435,0.7781512503836436,0.7781512503836436,2.885361220031512,2.8573324964312685,58.19618073212813,155.45103101256748,118.56228126791532,16.272945002154792,24.13479240499498,40.89176239971164,0.6020599913279624,0.0,0.3010299956639812,0.0,6.53466564785117,2.7024305364455254,4.214313897424399,1.0,235221.2432825127,8804.290207080976
2022-03-31,1.9242792860618816,1.2041199826559248,1.255272505103306,1.0791812460476249,2.510545010206612,2.4593924877592306,62.49235359699748,158.09119862545492,112.83528175390744,17.446795756949534,23.7442837784997,39.135448407491374,0.3010299956639812,0.0,0.0,0.6989700043360189,6.3570882910950495,1.7323937598229686,5.2265483538414115,4.357363030615143,203027.25400601164,9083.140888722986
2022-04-01,1.0791812460476249,1.5051499783199058,1.0791812460476249,1.0,2.8325089127062366,2.3802112417116064,58.09452841964192,157.67195216227907,98.12407450563865,16.96794556233867,21.476111343784346,37.80172028812426,0.0,1.591064607026499,0.9542425094393249,0.0,7.001597217348515,1.5185139398778873,5.325679826843426,2.012837224705172,214716.57171827598,7069.50874048549
2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,52.57929121003126,164.44745291414148,92.27691342827467,27.860386428332276,20.76672282032595,36.46176268871562,0.47712125471966244,1.041392685158225,1.591064607026499,0.0,8.049869460277204,1.041392685158225,4.588831725594207,0.7781512503836436,219846.97462207286,6184.774346671161
2022-04-03,1.0,1.0791812460476249,0.6020599913279624,0.3010299956639812,2.1931245983544616,2.0791812460476247,52.406826928687806,165.5019295603967,115.53173849079732,18.890486652677026,21.564062302374886,38.178231048474416,1.4771212547196624,0.3010299956639812,0.0,0.0,5.674268516836116,3.597695185925512,4.191842094619106,2.9036325160842376,268734.9186583283,6685.840090600381
2022-04-04,1.2041199826559248,0.47712125471966244,0.8450980400142568,0.7781512503836436,1.8573324964312685,1.9242792860618816,55.72820370141953,162.47899083444582,122.1909431794808,18.772354619843775,23.252825262558634,40.568204449278866,0.0,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,3.3447851226326604,3.711638538232349,381913.6310076294,5462.76697854557
2022-04-05,0.9542425094393249,1.2041199826559248,0.7781512503836436,0.6020599913279624,2.401400540781544,2.187520720836463,55.2232832415088,167.43882361757025,121.30461410950667,18.622569175438507,24.165634842020676,39.39989178042474,0.0,0.0,0.0,0.0,0.0,0.0,4.407152869670636,2.2833012287035497,356968.70430708176,5615.654517347113
2022-04-06,2.3802112417116064,1.0791812460476249,1.7481880270062005,1.0791812460476249,2.760422483423212,2.681241237375587,53.00424148618915,165.88932843561736,118.32089425078658,17.86847739209888,23.15548777205705,40.40671563559053,0.0,0.0,0.3010299956639812,1.0,5.916943241143666,2.8573324964312685,4.307067950661298,1.99563519459755,316269.19373817346,8840.907120126636
2022-04-07,1.3010299956639813,1.2041199826559248,0.6020599913279624,0.0,2.4409090820652177,2.204119982655925,55.993129074666,170.66825320276592,116.31402440545581,20.890473226585897,24.42465783517919,44.392536376450636,0.0,0.0,0.0,0.3010299956639812,5.807940721215499,0.7781512503836436,3.9890046156985366,2.1522883443830563,291250.5353704014,6794.250356883683
2022-04-08,1.380211241711606,1.255272505103306,0.6020599913279624,1.0791812460476249,2.204119982655925,2.079181246047625,50.919709188476986,162.16377396184706,99.6010327702991,21.620114423166083,23.34797172178652,40.74954328908832,0.0,0.0,0.0,0.0,0.0,0.0,4.411215523075143,3.0877814178095426,330539.47673169,7500.208262558239
2022-04-09,1.380211241711606,0.9030899869919435,1.0,0.6020599913279624,3.0034605321095063,2.709269960975831,47.9995804813949,146.33283926987113,91.83843514219232,20.31448608550796,23.383909017271264,37.894158086656326,0.6989700043360189,0.0,0.9030899869919435,0.0,5.948427637641641,3.100370545117563,3.7371926427047373,1.4913616938342726,282974.8966474538,9755.57061895671
2022-04-10,0.6020599913279624,1.146128035678238,0.6020599913279624,0.6020599913279624,2.225309281725863,1.954242509439325,52.18679156157573,158.59021536076114,105.96682615593289,18.623042729118012,24.486309007078503,39.31653187428803,0.0,0.6020599913279624,0.6989700043360189,0.3010299956639812,5.5586125832453614,4.735854291932474,3.343999069057161,3.455758203104137,240658.48423889006,8445.185227043745
2022-04-11,1.0791812460476249,0.8450980400142568,0.6020599913279624,0.7781512503836436,2.8536982117761744,2.7024305364455254,54.39832626201843,169.37572675703694,120.748252251752,19.002895410449497,23.933001537682966,39.903652278056626,1.6812412373755872,0.0,0.0,0.0,3.812646016233119,3.295786940251609,3.759969857554307,1.9731278535996986,286052.2807541599,6831.871224558401
2022-04-12,1.8920946026904804,0.47712125471966244,0.7781512503836436,0.7781512503836436,2.24551266781415,2.24551266781415,58.02834391190462,175.17877139037188,119.88408025382847,20.167834129814253,25.023556244046315,42.92155308095805,0.6020599913279624,0.0,0.0,0.0,3.529430354366986,1.6020599913279625,4.083502619830267,3.3544926005894364,253487.57869619408,7231.661605148972
2022-04-13,1.3222192947339193,0.47712125471966244,0.9542425094393249,1.255272505103306,2.296665190261531,1.7993405494535817,56.32384742952785,163.48177899129536,119.30701519423462,18.666495061104335,25.040414022932115,44.31172854941323,0.9030899869919435,0.3010299956639812,1.5051499783199058,0.0,3.077731179652392,1.9030899869919435,3.087781417809542,0.9030899869919435,275148.64954122226,7159.93398544515
2022-04-14,0.9030899869919435,0.47712125471966244,0.3010299956639812,0.3010299956639812,2.401400540781544,1.7781512503836436,55.7149628848589,152.66812395960528,112.37018363991868,17.764432530617547,21.912558447492767,38.222020154488675,0.3010299956639812,0.3010299956639812,0.7781512503836436,0.0,2.0791812460476247,1.0791812460476249,3.6309361190641916,2.2329961103921536,265665.41004829545,8674.348275401066
2022-04-15,0.9030899869919435,0.0,0.6020599913279624,0.6020599913279624,2.1072099696478683,1.9822712330395684,55.95551117535495,150.60277005011434,94.17964853826595,17.43166705146926,20.51142171201857,36.729074442436584,1.1461280356782382,0.0,0.0,0.3010299956639812,2.8195439355418688,0.47712125471966244,4.612699108064593,4.071513805095089,239300.2618153561,7259.763480193307
2022-04-16,2.421603926869831,0.9542425094393249,2.1760912590556813,1.954242509439325,3.547528576459782,3.4156409798961542,55.283431175980695,151.5421717634393,81.91055586689838,18.499580505031354,20.221710471743652,39.652287893942095,0.47712125471966244,0.0,0.6020599913279624,0.6020599913279624,3.1872386198314784,1.8450980400142567,4.3044905277734875,2.462397997898956,215256.09092601857,4592.821100116951
2022-04-17,1.3010299956639813,0.7781512503836436,1.2041199826559248,0.6989700043360189,2.436162647040756,2.401400540781544,53.128912718249055,171.116110391086,109.80642438716659,21.161922974986844,21.501812253951016,40.68261029120629,0.47712125471966244,0.0,1.1461280356782382,0.0,3.7906369619317033,1.380211241711606,3.2095150145426308,2.2833012287035492,205302.40047971226,4713.4174221732
